1,0.0
3,0.0
6,0.0
9,0.0
13,0.014931917190551758
18,0.00030803680419921875
23,0.002099275588989258
29,0.0010006427764892578
38,0.0029981136322021484
47,0.0036954879760742188
57,0.003998994827270508
66,0.0015208721160888672
76,0.008597850799560547
88,0.007977485656738281
100,0.004286289215087891
113,0.01286935806274414
128,0.013173580169677734
146,0.015304803848266602
165,0.01631760597229004
180,0.015007257461547852
196,0.02593827247619629
212,0.018613338470458984
228,0.006486415863037109
248,0.036520957946777344
274,0.02307415008544922
305,0.05527830123901367
335,0.03800654411315918
369,0.06859779357910156
406,0.06268763542175293
446,0.09037137031555176
489,0.08792662620544434
533,0.10095953941345215
582,0.12239694595336914
633,0.13149166107177734
687,0.16881775856018066
743,0.17830467224121094
802,0.20704436302185059
864,0.21569204330444336
932,0.2586019039154053
1001,0.2736048698425293
1079,0.34661078453063965
1166,0.4671502113342285
1258,0.6096255779266357
1353,0.6244862079620361
1458,0.7514557838439941
1574,0.9044694900512695
1693,1.043041467666626
1811,0.9803972244262695
1931,1.6655948162078857
2046,1.7443115711212158
2150,1.8737928867340088
2252,2.012024164199829
2360,2.2668561935424805
2467,2.5480306148529053
2570,2.4402546882629395
2684,2.7643320560455322
2803,2.4623472690582275
2935,3.623589038848877
3068,3.800384759902954
3203,3.9246737957000732
3334,4.226982593536377
3479,4.699574708938599
3621,4.860184192657471
3766,4.87008810043335
3918,5.257745742797852
4067,4.423748016357422
4214,3.415092945098877
4374,3.731520891189575
4543,4.713137865066528
4722,4.449800729751587
4926,5.231170892715454
5143,5.546638488769531
5359,9.889223575592041
5581,8.956382989883423
5811,9.627278566360474
6025,10.812782287597656
6240,11.85898733139038
6465,12.989877462387085
6703,14.020092010498047
6938,14.195714712142944
7178,14.942586898803711
7412,15.347769260406494
7654,14.106920957565308
7903,14.517950057983398
8155,13.478262662887573
8402,15.801077842712402
8645,10.56469988822937
8896,11.225998640060425
9159,11.914752721786499
9419,11.927834749221802
9692,13.342030048370361
9962,13.316648244857788
10254,15.51632809638977
10552,18.394511699676514
10854,18.294279098510742
11161,17.78181481361389
11467,17.91365647315979
11772,18.752294063568115
12060,17.731855154037476
12336,18.520493268966675
12618,18.709880352020264
12908,20.10646677017212
13199,19.988423347473145
13498,21.41356897354126
13795,21.510726928710938
14104,23.12921452522278
14424,24.356476068496704
14749,25.727930545806885
15074,28.00769853591919
15390,27.219611406326294
15699,25.943461418151855
16001,26.649075031280518
16290,24.117778062820435
16595,26.815062284469604
16906,27.477460384368896
17212,28.059773206710815
17503,27.51288890838623
17782,47.24442172050476
18083,30.25773000717163
18406,31.701732397079468
