7,0.025935649871826172
13,0.06060504913330078
20,0.0926504135131836
26,0.12960267066955566
35,0.17062997817993164
46,0.22155165672302246
58,0.28081583976745605
67,0.3477044105529785
80,0.4097940921783447
91,0.4757704734802246
103,0.5374066829681396
117,0.6351885795593262
133,0.7433953285217285
150,0.834287166595459
171,0.9405689239501953
194,1.0779309272766113
220,1.2809815406799316
252,1.4715464115142822
291,1.7429938316345215
331,2.0670623779296875
379,2.4090960025787354
433,2.815448522567749
493,3.3148865699768066
559,3.9127962589263916
636,4.635851621627808
722,5.617372274398804
818,6.846247673034668
936,8.327122926712036
1065,10.150923252105713
1192,12.36305284500122
1326,15.019701719284058
1470,17.86165499687195
1628,20.942031621932983
1785,25.15736699104309
1945,29.272361516952515
2120,34.43497920036316
2294,40.223710775375366
2488,46.02006769180298
2696,53.017510175704956
2905,60.7975697517395
3108,70.06331062316895
3324,79.07827091217041
3548,88.70740938186646
3786,100.24568843841553
4021,113.15999698638916
4246,126.0002088546753
4475,139.7832534313202
4709,154.23338556289673
4953,169.16533184051514
5204,185.56963682174683
5443,202.8106188774109
5690,220.48153495788574
5948,240.44375944137573
6217,262.071457862854
6490,285.1581652164459
6761,310.44017004966736
7030,336.379047870636
7309,361.2565166950226
7607,389.93695616722107
7899,419.990003824234
8187,451.12346720695496
8504,485.6997311115265
8819,524.2900161743164
9142,562.8981080055237
9468,601.4455571174622
9795,641.7644689083099
10138,685.5722193717957
10481,732.5462911128998
10831,780.7168745994568
11193,831.1251187324524
11562,885.3531086444855
11913,944.2613480091095
12282,1003.1850216388702
12672,1062.2380421161652
13064,1127.7465479373932
13458,1196.9411523342133
13843,1270.7306187152863
14230,1343.6401283740997
14637,1420.3749585151672
15064,1503.2639229297638
15483,1590.410477399826
15914,1678.645257949829
16354,1771.4882481098175
16800,1869.2901244163513
17243,1971.4312074184418
17692,2075.09606218338
18154,2184.5841743946075
18613,2296.0784480571747
